"cpg_grouping","tile_methode","model_id","dataset","model","organ","rsq_threshold","filter","epse","mae","r_squared_value"
"Tile","cpg_island_tile_clock",1144,"Validation","Lasso","Brain","r2_0.2","min10",1000,3.92978346051208,0.811908452114437
"Tile","cpg_island_tile_clock",1145,"Train","Lasso","Brain","r2_0.2","min20",1000,5.24719161844018,0.101749267750138
"Tile","cpg_island_tile_clock",1145,"Validation","Lasso","Brain","r2_0.2","min20",1000,5.23596301924695,0.516018793643784
"Tile","cpg_island_tile_clock",1146,"Train","Lasso","Brain","r2_0.2","min5",1000,4.87987505196807,0.284331703678159
"Tile","cpg_island_tile_clock",1146,"Validation","Lasso","Brain","r2_0.2","min5",1000,4.47895477456788,0.804209408230478
"Tile","cpg_island_tile_clock",1147,"Train","Lasso","Brain","r2_0.2","nofilter",1000,4.87987505196807,0.284331703678159
"Tile","cpg_island_tile_clock",1147,"Validation","Lasso","Brain","r2_0.2","nofilter",1000,4.47895477456788,0.804209408230478
"Tile","cpg_island_tile_clock",1148,"Train","Lasso","Brain","r2_0.2","min10",100,4.10397287401739,0.54953342071369
"Tile","cpg_island_tile_clock",1148,"Validation","Lasso","Brain","r2_0.2","min10",100,4.14241494115248,0.629376480326984
"Tile","cpg_island_tile_clock",1149,"Train","Lasso","Brain","r2_0.2","min20",100,4.84800435746466,0.331235413236636
"Tile","cpg_island_tile_clock",1149,"Validation","Lasso","Brain","r2_0.2","min20",100,4.35919031918498,0.648648042092939
"Tile","cpg_island_tile_clock",1150,"Train","Lasso","Brain","r2_0.2","min5",100,4.75785270198263,0.476572695368967
"Tile","cpg_island_tile_clock",1150,"Validation","Lasso","Brain","r2_0.2","min5",100,3.76294273446398,0.553379113403771
"Tile","cpg_island_tile_clock",1151,"Train","Lasso","Brain","r2_0.2","nofilter",100,4.75785272761536,0.476572684209556
"Tile","cpg_island_tile_clock",1151,"Validation","Lasso","Brain","r2_0.2","nofilter",100,3.69330799670207,0.612443043485533
"Tile","cpg_island_tile_clock",1152,"Train","Lasso","Brain","r2_0.2","min10",2000,5.08128418766279,0.148615372688451
"Tile","cpg_island_tile_clock",1152,"Validation","Lasso","Brain","r2_0.2","min10",2000,9.99556553988376,0.24777032018385
"Tile","cpg_island_tile_clock",1153,"Train","Lasso","Brain","r2_0.2","min20",2000,4.61347666756266,0.272344169018069
"Tile","cpg_island_tile_clock",1153,"Validation","Lasso","Brain","r2_0.2","min20",2000,4.63744714565689,0.7718914193738
"Tile","cpg_island_tile_clock",1154,"Train","Lasso","Brain","r2_0.2","min5",2000,3.65080748126881,0.537644028135724
"Tile","cpg_island_tile_clock",1154,"Validation","Lasso","Brain","r2_0.2","min5",2000,3.71122948568318,0.670591700256965
"Tile","cpg_island_tile_clock",1155,"Train","Lasso","Brain","r2_0.2","nofilter",2000,3.65080748126881,0.537644028135724
"Tile","cpg_island_tile_clock",1155,"Validation","Lasso","Brain","r2_0.2","nofilter",2000,3.71122948568318,0.670591700256965
"Tile","cpg_island_tile_clock",1156,"Train","Lasso","Brain","r2_0.2","min10",25000,5.05307919652549,0.158635462022435
"Tile","cpg_island_tile_clock",1156,"Validation","Lasso","Brain","r2_0.2","min10",25000,5.535857788643,0.53187642708232
"Tile","cpg_island_tile_clock",1157,"Train","Lasso","Brain","r2_0.2","min20",25000,4.3408364158246,0.322225370219939
"Tile","cpg_island_tile_clock",1157,"Validation","Lasso","Brain","r2_0.2","min20",25000,4.22050108008314,0.623837337603997
"Tile","cpg_island_tile_clock",1158,"Train","Lasso","Brain","r2_0.2","min5",25000,3.35309567886389,0.572145007340473
"Tile","cpg_island_tile_clock",1158,"Validation","Lasso","Brain","r2_0.2","min5",25000,4.28295751980304,0.62365251124309
"Tile","cpg_island_tile_clock",1159,"Train","Lasso","Brain","r2_0.2","nofilter",25000,3.35309567886389,0.572145007340473
"Tile","cpg_island_tile_clock",1159,"Validation","Lasso","Brain","r2_0.2","nofilter",25000,4.28295751980304,0.62365251124309
"Tile","cpg_island_tile_clock",1160,"Train","Lasso","Brain","r2_0.2","min10",5000,5.05307919652549,0.158635462022435
"Tile","cpg_island_tile_clock",1160,"Validation","Lasso","Brain","r2_0.2","min10",5000,5.535857788643,0.53187642708232
"Tile","cpg_island_tile_clock",1161,"Train","Lasso","Brain","r2_0.2","min20",5000,4.3408364158246,0.322225370219939
"Tile","cpg_island_tile_clock",1161,"Validation","Lasso","Brain","r2_0.2","min20",5000,4.22050108008314,0.623837337603997
"Tile","cpg_island_tile_clock",1162,"Train","Lasso","Brain","r2_0.2","min5",5000,3.35309567886389,0.572145007340473
"Tile","cpg_island_tile_clock",1162,"Validation","Lasso","Brain","r2_0.2","min5",5000,4.28295751980304,0.62365251124309
"Tile","cpg_island_tile_clock",1163,"Train","Lasso","Brain","r2_0.2","nofilter",5000,3.35309567886389,0.572145007340473
"Tile","cpg_island_tile_clock",1163,"Validation","Lasso","Brain","r2_0.2","nofilter",5000,4.28295751980304,0.62365251124309
"Tile","cpg_island_tile_clock",1164,"Train","Lasso","Brain","r2_0.2","min10",500,4.41508245232249,0.348679232004419
"Tile","cpg_island_tile_clock",1164,"Validation","Lasso","Brain","r2_0.2","min10",500,5.13453226488491,0.575653905061508
"Tile","cpg_island_tile_clock",1165,"Train","Lasso","Brain","r2_0.2","min20",500,4.08806726899164,0.293884005002265
"Tile","cpg_island_tile_clock",1165,"Validation","Lasso","Brain","r2_0.2","min20",500,4.29946454195358,0.564729252337939
"Tile","cpg_island_tile_clock",1166,"Train","Lasso","Brain","r2_0.2","min5",500,4.19016367569218,0.42917745799678
"Tile","cpg_island_tile_clock",1166,"Validation","Lasso","Brain","r2_0.2","min5",500,3.82709083751668,0.649215170556495
"Tile","cpg_island_tile_clock",1167,"Train","Lasso","Brain","r2_0.2","nofilter",500,4.07315678524453,0.471645309397846
"Tile","cpg_island_tile_clock",1167,"Validation","Lasso","Brain","r2_0.2","nofilter",500,3.64554525693536,0.625899279938359
"Tile","cpg_island_tile_clock",1168,"Train","Lasso","Brain","r2_0.2","min10",50,4.12128497457202,0.520928463285083
"Tile","cpg_island_tile_clock",1168,"Validation","Lasso","Brain","r2_0.2","min10",50,5.11157504637442,0.721775884158611
"Tile","cpg_island_tile_clock",1169,"Train","Lasso","Brain","r2_0.2","min20",50,4.39660853457558,0.414588919641053
"Tile","cpg_island_tile_clock",1169,"Validation","Lasso","Brain","r2_0.2","min20",50,5.65394396275023,0.371728659036068
"Tile","cpg_island_tile_clock",1170,"Train","Lasso","Brain","r2_0.2","min5",50,3.97570203070614,0.541807135718014
"Tile","cpg_island_tile_clock",1170,"Validation","Lasso","Brain","r2_0.2","min5",50,4.70803693552724,0.658648471630889
"Tile","cpg_island_tile_clock",1171,"Train","Lasso","Brain","r2_0.2","nofilter",50,3.74997698787639,0.613744602979038
"Tile","cpg_island_tile_clock",1171,"Validation","Lasso","Brain","r2_0.2","nofilter",50,3.79962350780716,0.577147367073508
"Tile","cpg_island_tile_clock",1172,"Train","Lasso","Brain","r2_0.3","min10",1000,4.94027439781991,0.141265745533155
"Tile","cpg_island_tile_clock",1172,"Validation","Lasso","Brain","r2_0.3","min10",1000,4.5147125909686,0.314432481369545
"Tile","cpg_island_tile_clock",1173,"Train","Lasso","Brain","r2_0.3","min20",1000,4.76814596907009,0.22006162229881
"Tile","cpg_island_tile_clock",1173,"Validation","Lasso","Brain","r2_0.3","min20",1000,4.25439046370336,0.658097672023908
"Tile","cpg_island_tile_clock",1174,"Train","Lasso","Brain","r2_0.3","min5",1000,3.68514719199422,0.500762387343574
"Tile","cpg_island_tile_clock",1174,"Validation","Lasso","Brain","r2_0.3","min5",1000,5.00557073306072,0.635416666666667
"Tile","cpg_island_tile_clock",1175,"Train","Lasso","Brain","r2_0.3","nofilter",1000,3.68514719199422,0.500762387343574
"Tile","cpg_island_tile_clock",1175,"Validation","Lasso","Brain","r2_0.3","nofilter",1000,5.00557073306072,0.635416666666667
"Tile","cpg_island_tile_clock",1176,"Train","Lasso","Brain","r2_0.3","min10",100,4.61442867672799,0.308971757504533
"Tile","cpg_island_tile_clock",1176,"Validation","Lasso","Brain","r2_0.3","min10",100,5.36209130837203,0.581251076856689
"Tile","cpg_island_tile_clock",1177,"Train","Lasso","Brain","r2_0.3","min20",100,4.31039012319025,0.362581207181618
"Tile","cpg_island_tile_clock",1177,"Validation","Lasso","Brain","r2_0.3","min20",100,4.23052461858479,0.660282028276474
"Tile","cpg_island_tile_clock",1178,"Train","Lasso","Brain","r2_0.3","min5",100,3.49805561072495,0.517838950964295
"Tile","cpg_island_tile_clock",1178,"Validation","Lasso","Brain","r2_0.3","min5",100,3.8239848510386,0.48551752800101
"Tile","cpg_island_tile_clock",1179,"Train","Lasso","Brain","r2_0.3","nofilter",100,4.07192131105154,0.47194250171094
"Tile","cpg_island_tile_clock",1179,"Validation","Lasso","Brain","r2_0.3","nofilter",100,5.12127223444401,0.482532396676207
"Tile","cpg_island_tile_clock",1180,"Train","Lasso","Brain","r2_0.3","min10",2000,4.97062759801011,0.199198339619215
"Tile","cpg_island_tile_clock",1180,"Validation","Lasso","Brain","r2_0.3","min10",2000,5.34363021467395,0.253564759108451
"Tile","cpg_island_tile_clock",1181,"Train","Lasso","Brain","r2_0.3","min20",2000,4.29958031043193,0.32332457558681
"Tile","cpg_island_tile_clock",1181,"Validation","Lasso","Brain","r2_0.3","min20",2000,3.81579574526235,0.774242075719433
"Tile","cpg_island_tile_clock",1182,"Train","Lasso","Brain","r2_0.3","min5",2000,4.46167259174584,0.34861821364916
"Tile","cpg_island_tile_clock",1182,"Validation","Lasso","Brain","r2_0.3","min5",2000,5.2578904970068,0.514819050800255
"Tile","cpg_island_tile_clock",1183,"Train","Lasso","Brain","r2_0.3","nofilter",2000,4.46167259174584,0.34861821364916
"Tile","cpg_island_tile_clock",1183,"Validation","Lasso","Brain","r2_0.3","nofilter",2000,5.2578904970068,0.514819050800255
"Tile","cpg_island_tile_clock",1184,"Train","Lasso","Brain","r2_0.3","min10",25000,4.02477197082685,0.429375138778959
"Tile","cpg_island_tile_clock",1184,"Validation","Lasso","Brain","r2_0.3","min10",25000,5.22055730352699,0.514706485970182
"Tile","cpg_island_tile_clock",1185,"Train","Lasso","Brain","r2_0.3","min20",25000,4.89212997351887,0.250688355133953
"Tile","cpg_island_tile_clock",1185,"Validation","Lasso","Brain","r2_0.3","min20",25000,4.82944560691645,0.645868898075686
"Tile","cpg_island_tile_clock",1186,"Train","Lasso","Brain","r2_0.3","min5",25000,4.46167259174584,0.34861821364916
"Tile","cpg_island_tile_clock",1186,"Validation","Lasso","Brain","r2_0.3","min5",25000,5.2578904970068,0.514819050800255
"Tile","cpg_island_tile_clock",1187,"Train","Lasso","Brain","r2_0.3","nofilter",25000,4.46167259174584,0.34861821364916
"Tile","cpg_island_tile_clock",1187,"Validation","Lasso","Brain","r2_0.3","nofilter",25000,5.2578904970068,0.514819050800255
"Tile","cpg_island_tile_clock",1188,"Train","Lasso","Brain","r2_0.3","min10",5000,4.02477197082685,0.429375138778959
"Tile","cpg_island_tile_clock",1188,"Validation","Lasso","Brain","r2_0.3","min10",5000,5.22055730352699,0.514706485970182
"Tile","cpg_island_tile_clock",1189,"Train","Lasso","Brain","r2_0.3","min20",5000,4.89212997351887,0.250688355133953
"Tile","cpg_island_tile_clock",1189,"Validation","Lasso","Brain","r2_0.3","min20",5000,4.82944560691645,0.645868898075686
"Tile","cpg_island_tile_clock",1190,"Train","Lasso","Brain","r2_0.3","min5",5000,4.46167259174584,0.34861821364916
"Tile","cpg_island_tile_clock",1190,"Validation","Lasso","Brain","r2_0.3","min5",5000,5.2578904970068,0.514819050800255
"Tile","cpg_island_tile_clock",1191,"Train","Lasso","Brain","r2_0.3","nofilter",5000,4.46167259174584,0.34861821364916
"Tile","cpg_island_tile_clock",1191,"Validation","Lasso","Brain","r2_0.3","nofilter",5000,5.2578904970068,0.514819050800255
"Tile","cpg_island_tile_clock",1192,"Train","Lasso","Brain","r2_0.3","min10",500,4.55890473477695,0.276150312434991
"Tile","cpg_island_tile_clock",1192,"Validation","Lasso","Brain","r2_0.3","min10",500,4.73749483864577,0.521395884726799
"Tile","cpg_island_tile_clock",1193,"Train","Lasso","Brain","r2_0.3","min20",500,4.9073540001947,0.196061389908347
"Tile","cpg_island_tile_clock",1193,"Validation","Lasso","Brain","r2_0.3","min20",500,4.37421124689704,0.548411484954279
"Tile","cpg_island_tile_clock",1194,"Train","Lasso","Brain","r2_0.3","min5",500,4.1377717347353,0.386567434643984
"Tile","cpg_island_tile_clock",1194,"Validation","Lasso","Brain","r2_0.3","min5",500,4.97729520247917,0.532489823046978
"Tile","cpg_island_tile_clock",1195,"Train","Lasso","Brain","r2_0.3","nofilter",500,4.24149934884481,0.398537761070303
"Tile","cpg_island_tile_clock",1195,"Validation","Lasso","Brain","r2_0.3","nofilter",500,3.44772818607489,0.611144856634141
"Tile","cpg_island_tile_clock",1196,"Train","Lasso","Brain","r2_0.3","min10",50,4.90669499006893,0.22896802462006
"Tile","cpg_island_tile_clock",1196,"Validation","Lasso","Brain","r2_0.3","min10",50,5.33315007184136,0.430235494392664
"Tile","cpg_island_tile_clock",1197,"Train","Lasso","Brain","r2_0.3","min20",50,5.20441902261393,0.121354111973519
"Tile","cpg_island_tile_clock",1197,"Validation","Lasso","Brain","r2_0.3","min20",50,5.09106807882439,0.480330001688806
"Tile","cpg_island_tile_clock",1198,"Train","Lasso","Brain","r2_0.3","min5",50,3.15961622524543,0.698557287077865
"Tile","cpg_island_tile_clock",1198,"Validation","Lasso","Brain","r2_0.3","min5",50,4.76689282865081,0.516018618709228
"Tile","cpg_island_tile_clock",1199,"Train","Lasso","Brain","r2_0.3","nofilter",50,3.15961622524543,0.698557287077865
"Tile","cpg_island_tile_clock",1199,"Validation","Lasso","Brain","r2_0.3","nofilter",50,4.20194512425544,0.57179101721289
"Tile","cpg_island_tile_clock",1200,"Train","Lasso","Fin_clip_caudal","r2_0.05","min10",1000,2.10211517116036,0.890845645690312
"Tile","cpg_island_tile_clock",1200,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min10",1000,3.2382411152347,0.733593597309209
"Tile","cpg_island_tile_clock",1201,"Train","Lasso","Fin_clip_caudal","r2_0.05","min20",1000,2.71459213933018,0.73380492298086
"Tile","cpg_island_tile_clock",1201,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min20",1000,7.28864684485974,0.446516440221964
"Tile","cpg_island_tile_clock",1202,"Train","Lasso","Fin_clip_caudal","r2_0.05","min5",1000,4.01172518587354,0.553156819804003
"Tile","cpg_island_tile_clock",1202,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min5",1000,9.11431142607537,0.633840227059229
"Tile","cpg_island_tile_clock",1203,"Train","Lasso","Fin_clip_caudal","r2_0.05","nofilter",1000,4.01172534127116,0.553156827978561
"Tile","cpg_island_tile_clock",1203,"Validation","Lasso","Fin_clip_caudal","r2_0.05","nofilter",1000,4.7033131600078,0.814296139363376
"Tile","cpg_island_tile_clock",1204,"Train","Lasso","Fin_clip_caudal","r2_0.05","min10",100,4.6354919337609,0.434363860460811
"Tile","cpg_island_tile_clock",1204,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min10",100,10.8321866236566,0.744733635615946
"Tile","cpg_island_tile_clock",1205,"Train","Lasso","Fin_clip_caudal","r2_0.05","min20",100,2.16365079270374,0.879336899456516
"Tile","cpg_island_tile_clock",1205,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min20",100,3.7955812668182,0.500559931397374
"Tile","cpg_island_tile_clock",1206,"Train","Lasso","Fin_clip_caudal","r2_0.05","min5",100,4.09153086849083,0.589131299203332
"Tile","cpg_island_tile_clock",1206,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min5",100,9.18693519825105,0.619766507498452
"Tile","cpg_island_tile_clock",1207,"Train","Lasso","Fin_clip_caudal","r2_0.05","nofilter",100,0.200286622701055,0.999228382134344
"Tile","cpg_island_tile_clock",1207,"Validation","Lasso","Fin_clip_caudal","r2_0.05","nofilter",100,3.69606494101458,0.764117557762782
"Tile","cpg_island_tile_clock",1208,"Train","Lasso","Fin_clip_caudal","r2_0.05","min10",2000,0.942609526106158,0.968485989346184
"Tile","cpg_island_tile_clock",1208,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min10",2000,8.48468289497525,0.587258662725763
"Tile","cpg_island_tile_clock",1209,"Train","Lasso","Fin_clip_caudal","r2_0.05","min20",2000,3.3872607604864,0.653367312546756
"Tile","cpg_island_tile_clock",1209,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min20",2000,6.60204817872562,0.70943432706027
"Tile","cpg_island_tile_clock",1210,"Train","Lasso","Fin_clip_caudal","r2_0.05","min5",2000,3.94668958786969,0.594061271447509
"Tile","cpg_island_tile_clock",1210,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min5",2000,6.71841259384578,0.766652273282821
"Tile","cpg_island_tile_clock",1211,"Train","Lasso","Fin_clip_caudal","r2_0.05","nofilter",2000,4.05304992445409,0.593841027369735
"Tile","cpg_island_tile_clock",1211,"Validation","Lasso","Fin_clip_caudal","r2_0.05","nofilter",2000,8.34643722517618,0.779586435653172
"Tile","cpg_island_tile_clock",1212,"Train","Lasso","Fin_clip_caudal","r2_0.05","min10",25000,1.74268496503126,0.892448559222739
"Tile","cpg_island_tile_clock",1212,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min10",25000,3.93495724999042,0.94039985713466
"Tile","cpg_island_tile_clock",1213,"Train","Lasso","Fin_clip_caudal","r2_0.05","min20",25000,2.50417926603803,0.791105948625449
"Tile","cpg_island_tile_clock",1213,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min20",25000,6.22703382108429,0.550623413842712
"Tile","cpg_island_tile_clock",1214,"Train","Lasso","Fin_clip_caudal","r2_0.05","min5",25000,4.12155295869542,0.617048320537771
"Tile","cpg_island_tile_clock",1214,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min5",25000,5.30482362781134,0.693379265630616
"Tile","cpg_island_tile_clock",1215,"Train","Lasso","Fin_clip_caudal","r2_0.05","nofilter",25000,4.12154483245414,0.61705133456415
"Tile","cpg_island_tile_clock",1215,"Validation","Lasso","Fin_clip_caudal","r2_0.05","nofilter",25000,5.26818810369126,0.691683884470825
"Tile","cpg_island_tile_clock",1216,"Train","Lasso","Fin_clip_caudal","r2_0.05","min10",5000,1.74268496503126,0.892448559222739
"Tile","cpg_island_tile_clock",1216,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min10",5000,3.93495724999042,0.94039985713466
"Tile","cpg_island_tile_clock",1217,"Train","Lasso","Fin_clip_caudal","r2_0.05","min20",5000,2.50417926603803,0.791105948625449
"Tile","cpg_island_tile_clock",1217,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min20",5000,6.22703382108429,0.550623413842712
"Tile","cpg_island_tile_clock",1218,"Train","Lasso","Fin_clip_caudal","r2_0.05","min5",5000,4.12155295869542,0.617048320537771
"Tile","cpg_island_tile_clock",1218,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min5",5000,5.30482362781134,0.693379265630616
"Tile","cpg_island_tile_clock",1219,"Train","Lasso","Fin_clip_caudal","r2_0.05","nofilter",5000,4.12154483245414,0.61705133456415
"Tile","cpg_island_tile_clock",1219,"Validation","Lasso","Fin_clip_caudal","r2_0.05","nofilter",5000,5.26818810369126,0.691683884470825
"Tile","cpg_island_tile_clock",1220,"Train","Lasso","Fin_clip_caudal","r2_0.05","min10",500,2.11781781158433,0.870592010601416
"Tile","cpg_island_tile_clock",1220,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min10",500,3.65238182981078,0.661412901517117
"Tile","cpg_island_tile_clock",1221,"Train","Lasso","Fin_clip_caudal","r2_0.05","min20",500,3.22106852330487,0.663308642758472
"Tile","cpg_island_tile_clock",1221,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min20",500,7.43443776931441,0.519008514948042
"Tile","cpg_island_tile_clock",1222,"Train","Lasso","Fin_clip_caudal","r2_0.05","min5",500,2.60268858611521,0.796106045474746
"Tile","cpg_island_tile_clock",1222,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min5",500,4.2634295147427,0.768239702011462
"Tile","cpg_island_tile_clock",1223,"Train","Lasso","Fin_clip_caudal","r2_0.05","nofilter",500,2.55543777372036,0.766100117442098
"Tile","cpg_island_tile_clock",1223,"Validation","Lasso","Fin_clip_caudal","r2_0.05","nofilter",500,7.91601107378684,0.639107700942009
"Tile","cpg_island_tile_clock",1224,"Train","Lasso","Fin_clip_caudal","r2_0.05","min10",50,3.99185097379369,0.596459991754232
"Tile","cpg_island_tile_clock",1224,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min10",50,3.58792756749647,0.591688486430733
"Tile","cpg_island_tile_clock",1225,"Train","Lasso","Fin_clip_caudal","r2_0.05","min20",50,2.87547993001212,0.674028842043687
"Tile","cpg_island_tile_clock",1225,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min20",50,8.11784207244223,0.649077096824544
"Tile","cpg_island_tile_clock",1226,"Train","Lasso","Fin_clip_caudal","r2_0.05","min5",50,2.14102448908813,0.84332586362348
"Tile","cpg_island_tile_clock",1226,"Validation","Lasso","Fin_clip_caudal","r2_0.05","min5",50,3.10066368546691,0.699761855258616
"Tile","cpg_island_tile_clock",1227,"Train","Lasso","Fin_clip_caudal","r2_0.05","nofilter",50,2.19443495136125,0.84705397198972
"Tile","cpg_island_tile_clock",1227,"Validation","Lasso","Fin_clip_caudal","r2_0.05","nofilter",50,3.70776142343492,0.548145114857043
"Tile","cpg_island_tile_clock",1228,"Train","Lasso","Fin_clip_caudal","r2_0.1","min10",1000,1.29583144249577,0.92163798408997
"Tile","cpg_island_tile_clock",1228,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min10",1000,3.65359712561032,0.924032578798935
"Tile","cpg_island_tile_clock",1229,"Train","Lasso","Fin_clip_caudal","r2_0.1","min20",1000,1.8250714525825,0.866317339166161
"Tile","cpg_island_tile_clock",1229,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min20",1000,7.62780761885035,0.481792974564456
"Tile","cpg_island_tile_clock",1230,"Train","Lasso","Fin_clip_caudal","r2_0.1","min5",1000,3.59928678217139,0.511371216721205
"Tile","cpg_island_tile_clock",1230,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min5",1000,6.2870955974456,0.601901955154264
"Tile","cpg_island_tile_clock",1231,"Train","Lasso","Fin_clip_caudal","r2_0.1","nofilter",1000,4.76716350921855,0.260478180789413
"Tile","cpg_island_tile_clock",1231,"Validation","Lasso","Fin_clip_caudal","r2_0.1","nofilter",1000,7.16472632418645,0.606375123651367
"Tile","cpg_island_tile_clock",1232,"Train","Lasso","Fin_clip_caudal","r2_0.1","min10",100,2.28610002827321,0.820500391941691
"Tile","cpg_island_tile_clock",1232,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min10",100,8.36113022802729,0.699945691972716
"Tile","cpg_island_tile_clock",1233,"Train","Lasso","Fin_clip_caudal","r2_0.1","min20",100,2.72745315483325,0.798768184195149
"Tile","cpg_island_tile_clock",1233,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min20",100,8.15114573474767,0.680733728204671
"Tile","cpg_island_tile_clock",1234,"Train","Lasso","Fin_clip_caudal","r2_0.1","min5",100,3.54798063010548,0.67308220421503
"Tile","cpg_island_tile_clock",1234,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min5",100,9.7095619894793,0.763599200276697
"Tile","cpg_island_tile_clock",1235,"Train","Lasso","Fin_clip_caudal","r2_0.1","nofilter",100,3.10146451164635,0.73992091713118
"Tile","cpg_island_tile_clock",1235,"Validation","Lasso","Fin_clip_caudal","r2_0.1","nofilter",100,8.81674699123358,0.779528027495364
"Tile","cpg_island_tile_clock",1236,"Train","Lasso","Fin_clip_caudal","r2_0.1","min10",2000,3.75798243356563,0.622232016885884
"Tile","cpg_island_tile_clock",1236,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min10",2000,3.45343466736977,0.712015110976201
"Tile","cpg_island_tile_clock",1237,"Train","Lasso","Fin_clip_caudal","r2_0.1","min20",2000,2.58538408780128,0.763998749135492
"Tile","cpg_island_tile_clock",1237,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min20",2000,7.94182654883843,0.550379016034306
"Tile","cpg_island_tile_clock",1238,"Train","Lasso","Fin_clip_caudal","r2_0.1","min5",2000,3.48595123569014,0.562667677788764
"Tile","cpg_island_tile_clock",1238,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min5",2000,9.04819761572285,0.620136444697969
"Tile","cpg_island_tile_clock",1239,"Train","Lasso","Fin_clip_caudal","r2_0.1","nofilter",2000,3.23374214606088,0.616316119805083
"Tile","cpg_island_tile_clock",1239,"Validation","Lasso","Fin_clip_caudal","r2_0.1","nofilter",2000,4.40086647937727,0.426209616334779
"Tile","cpg_island_tile_clock",1240,"Train","Lasso","Fin_clip_caudal","r2_0.1","min10",25000,2.27582168543378,0.813546187540471
"Tile","cpg_island_tile_clock",1240,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min10",25000,7.53859193544372,0.785441765805992
"Tile","cpg_island_tile_clock",1241,"Train","Lasso","Fin_clip_caudal","r2_0.1","min20",25000,2.58538407405427,0.763998753275303
"Tile","cpg_island_tile_clock",1241,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min20",25000,7.94182654883843,0.550379016034306
"Tile","cpg_island_tile_clock",1242,"Train","Lasso","Fin_clip_caudal","r2_0.1","min5",25000,3.16340216908102,0.569812877272696
"Tile","cpg_island_tile_clock",1242,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min5",25000,7.8515128056467,0.667989116143345
"Tile","cpg_island_tile_clock",1243,"Train","Lasso","Fin_clip_caudal","r2_0.1","nofilter",25000,3.01146477686345,0.578186546343255
"Tile","cpg_island_tile_clock",1243,"Validation","Lasso","Fin_clip_caudal","r2_0.1","nofilter",25000,7.03108245867596,0.679392294823038
"Tile","cpg_island_tile_clock",1244,"Train","Lasso","Fin_clip_caudal","r2_0.1","min10",5000,2.27582168543378,0.813546187540471
"Tile","cpg_island_tile_clock",1244,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min10",5000,7.53859193544372,0.785441765805992
"Tile","cpg_island_tile_clock",1245,"Train","Lasso","Fin_clip_caudal","r2_0.1","min20",5000,2.58538407405427,0.763998753275303
"Tile","cpg_island_tile_clock",1245,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min20",5000,7.94182654883843,0.550379016034306
"Tile","cpg_island_tile_clock",1246,"Train","Lasso","Fin_clip_caudal","r2_0.1","min5",5000,3.16340216908102,0.569812877272696
"Tile","cpg_island_tile_clock",1246,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min5",5000,7.8515128056467,0.667989116143345
"Tile","cpg_island_tile_clock",1247,"Train","Lasso","Fin_clip_caudal","r2_0.1","nofilter",5000,3.01146477686345,0.578186546343255
"Tile","cpg_island_tile_clock",1247,"Validation","Lasso","Fin_clip_caudal","r2_0.1","nofilter",5000,7.03108245867596,0.679392294823038
"Tile","cpg_island_tile_clock",1248,"Train","Lasso","Fin_clip_caudal","r2_0.1","min10",500,2.52412677505842,0.800173244305575
"Tile","cpg_island_tile_clock",1248,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min10",500,9.49189161496065,0.608272064821249
"Tile","cpg_island_tile_clock",1249,"Train","Lasso","Fin_clip_caudal","r2_0.1","min20",500,1.91319905709298,0.854791666562031
"Tile","cpg_island_tile_clock",1249,"Validation","Lasso","Fin_clip_caudal","r2_0.1","min20",500,7.57454645299911,0.526699583549565
